,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul,Price,Avg_Price,Produced
921,2015-07-11,0,2.1,60.3,30.4,1354.65,1.3,-2.7,,,5637682
922,2015-07-12,29,4,94.1,24.8,1354.65,1.3,-2.7,,,5637682
923,2015-07-13,10,5.2,90.8,23.1,1354.65,1.3,-2.7,"42,275","45,063",5637682
924,2015-07-14,0,3.5,72.4,26.1,1354.65,1.3,-2.7,"43,150","45,068",5637682
925,2015-07-15,0,2.9,58.8,27.9,1354.65,1.3,-2.7,"44,088","45,047",5637682
926,2015-07-16,0,5,51.3,24.7,1354.65,1.3,-2.7,"44,088","45,021",5637682
927,2015-07-17,0,3.6,49.8,23.6,1354.65,1.3,-2.7,"44,088","44,977",5637682
928,2015-07-18,0.5,2.2,63.5,24.3,1354.65,1.3,-2.7,,,5637682
929,2015-07-19,5,1.8,77.4,25.1,1354.65,1.3,-2.7,,,5637682
930,2015-07-20,0,2.4,71.4,27.5,1354.65,1.3,-2.7,"44,088","44,900",5637682
931,2015-07-21,11,1.6,81.6,27,1354.65,1.3,-2.7,"44,088","44,737",5637682
932,2015-07-22,1,1.8,76.9,27.7,1354.65,1.3,-2.7,"44,088","44,786",5637682
933,2015-07-23,16,2.1,81,26.9,1354.65,1.3,-2.7,"44,088","44,868",5637682
934,2015-07-24,26.5,2,96.9,24.7,1354.65,1.3,-2.7,"44,088","44,946",5637682
935,2015-07-25,80,3.2,95.1,25,1354.65,1.3,-2.7,,,5637682
936,2015-07-26,40.5,2.6,85.5,26,1354.65,1.3,-2.7,,,5637682
937,2015-07-27,1.5,2.3,86,26.2,1354.65,1.3,-2.7,"44,088","45,187",5637682
938,2015-07-28,0,2.7,74.4,27.7,1354.65,1.3,-2.7,"44,088","45,200",5637682
939,2015-07-29,4,2.6,82.9,26.7,1354.65,1.3,-2.7,"44,088","45,206",5637682
940,2015-07-30,0,3.5,76.4,28.6,1354.65,1.3,-2.7,"44,088","45,175",5637682
941,2015-07-31,0,2.7,74.3,27.9,1354.65,1.3,-2.7,"44,088","45,137",5637682
942,2015-08-01,0,3.1,72.8,28.2,1307.77,1.3,-2.7,,,5637682
943,2015-08-02,16.5,2.7,84.3,26.5,1307.77,1.3,-2.7,,,5637682
944,2015-08-03,0,3.8,71.5,27.9,1307.77,1.3,-2.7,"44,088","45,067",5637682
945,2015-08-04,0,4.5,73.3,27.5,1307.77,1.3,-2.7,"44,213","45,007",5637682
946,2015-08-05,0.1,3.7,67,28.6,1307.77,1.3,-2.7,"44,213","44,161",5637682
947,2015-08-06,0,2,64.5,29.3,1307.77,1.3,-2.7,"42,538","44,009",5637682
948,2015-08-07,11,1.4,71.3,28.9,1307.77,1.3,-2.7,"42,538","44,081",5637682
949,2015-08-08,7.5,2.1,79.1,26.6,1307.77,1.3,-2.7,,,5637682
950,2015-08-09,0,2.1,74.4,26.7,1307.77,1.3,-2.7,,,5637682
951,2015-08-10,0,2.3,72.1,27,1307.77,1.3,-2.7,"42,538","44,089",5637682
952,2015-08-11,0,2.1,73.6,26.8,1307.77,1.3,-2.7,"42,538","44,170",5637682
953,2015-08-12,0,2,67.5,27.3,1307.77,1.3,-2.7,"42,538","44,257",5637682
954,2015-08-13,0,1.9,68.6,26.5,1307.77,1.3,-2.7,"42,500","44,265",5637682
955,2015-08-14,0,2.4,66.4,26.9,1307.77,1.3,-2.7,,,5637682
956,2015-08-15,0.1,1.9,70.4,27.1,1307.77,1.3,-2.7,,,5637682
957,2015-08-16,29,2,74.9,25.8,1307.77,1.3,-2.7,,,5637682
958,2015-08-17,0,2.2,61.5,26.6,1307.77,1.3,-2.7,"42,500","44,406",5637682
959,2015-08-18,0,2.5,59.9,27.9,1307.77,1.3,-2.7,"42,463","44,591",5637682
960,2015-08-19,0,1.8,70.3,26.8,1307.77,1.3,-2.7,"42,463","44,646",5637682
961,2015-08-20,0.4,1.7,75.5,25.4,1307.77,1.3,-2.7,"44,213","44,827",5637682
962,2015-08-21,2.5,2,78.3,25.2,1307.77,1.3,-2.7,"44,213","44,918",5637682
963,2015-08-22,0,2.5,69.8,25.5,1307.77,1.3,-2.7,,,5637682
964,2015-08-23,0,1.7,65.5,26.3,1307.77,1.3,-2.7,,,5637682
965,2015-08-24,0,3.8,60.6,26.3,1307.77,1.3,-2.7,"44,213","44,836",5637682
966,2015-08-25,5.5,3.2,76.4,21.7,1307.77,1.3,-2.7,"44,213","44,734",5637682
967,2015-08-26,0,2.9,68.4,21.9,1307.77,1.3,-2.7,"44,213","44,638",5637682
968,2015-08-27,0,3.1,61.1,24.7,1307.77,1.3,-2.7,"44,213","44,741",5637682
969,2015-08-28,0.3,1.7,69.4,23.2,1307.77,1.3,-2.7,"44,213","44,848",5637682
970,2015-08-29,0,1.7,65.8,24.4,1307.77,1.3,-2.7,,,5637682
971,2015-08-30,0,1.6,65.9,24.9,1307.77,1.3,-2.7,,,5637682
972,2015-08-31,0,1.9,62.9,25.9,1307.77,1.3,-2.7,"44,213","44,961",5637682
973,2015-09-01,0,3.4,59.4,25.9,1263.79,1.3,-2.7,"44,213","45,084",5637682
974,2015-09-02,0.5,2.1,72.8,23.9,1263.79,1.3,-2.7,"44,213","45,157",5637682
975,2015-09-03,18,2.3,75.1,23.9,1263.79,1.3,-2.7,"44,213","45,318",5637682
976,2015-09-04,0,2.2,68.5,24.8,1263.79,1.3,-2.7,"44,213","45,307",5637682
977,2015-09-05,5,2.1,79.8,21.9,1263.79,1.3,-2.7,,,5637682
978,2015-09-06,0,3.7,60.4,22.2,1263.79,1.3,-2.7,,,5637682
979,2015-09-07,0,2.4,52.9,22.6,1263.79,1.3,-2.7,"44,213","45,259",5637682
980,2015-09-08,0,3.2,43.6,22.7,1263.79,1.3,-2.7,"44,213","45,168",5637682
981,2015-09-09,0,2.9,42.9,22.4,1263.79,1.3,-2.7,"44,213","45,079",5637682
982,2015-09-10,0,2.4,62.3,22.4,1263.79,1.3,-2.7,"44,213","44,586",5637682
983,2015-09-11,2.5,2.1,76.4,21,1263.79,1.3,-2.7,"44,213","44,622",5637682
984,2015-09-12,0,1.9,60.4,19.2,1263.79,1.3,-2.7,,,5637682
985,2015-09-13,0,2.6,54.1,20.2,1263.79,1.3,-2.7,,,5637682
986,2015-09-14,0,1.6,61.1,22.1,1263.79,1.3,-2.7,"44,463","44,742",5637682
987,2015-09-15,0,2.2,48.5,22.8,1263.79,1.3,-2.7,"44,463","44,858",5637682
988,2015-09-16,0,2.5,45.5,21.6,1263.79,1.3,-2.7,"44,463","45,001",5637682
989,2015-09-17,0,3.1,46.4,21.4,1263.79,1.3,-2.7,"44,463","45,320",5637682
990,2015-09-18,0,2.4,52.1,21.9,1263.79,1.3,-2.7,"44,463","45,421",5637682
991,2015-09-19,0,2.4,58.3,22.3,1263.79,1.3,-2.7,,,5637682
992,2015-09-20,0,2,69,22.1,1263.79,1.3,-2.7,,,5637682
993,2015-09-21,0,1.5,62.1,22.6,1263.79,1.3,-2.7,"44,270","45,423",5637682
994,2015-09-22,0,1.8,48.4,23.9,1263.79,1.3,-2.7,"43,864","45,440",5637682
995,2015-09-23,0,1.7,57.9,22,1263.79,1.3,-2.7,"44,067","45,440",5637682
996,2015-09-24,0,1.9,56.4,23.4,1263.79,1.3,-2.7,"44,027","45,503",5637682
997,2015-09-25,0,2.5,56.5,23.4,1263.79,1.3,-2.7,"44,027","45,461",5637682
998,2015-09-26,0,1.8,54.5,22.4,1263.79,1.3,-2.7,,,5637682
999,2015-09-27,0,1.9,39.4,21.9,1263.79,1.3,-2.7,,,5637682
1000,2015-09-28,0,1.6,39.6,21.4,1263.79,1.3,-2.7,,,5637682
1001,2015-09-29,0,2.3,36.6,22.1,1263.79,1.3,-2.7,,,5637682
1002,2015-09-30,0,2.6,45.3,21.3,1263.79,1.3,-2.7,"44,027","45,405",5637682
1003,2015-10-01,35,3.6,77.5,16.3,1251.92,1.3,-2.7,"44,027","45,311",5637682
1004,2015-10-02,0,3.7,53.5,16.5,1251.92,1.3,-2.7,"44,082","45,215",5637682
1005,2015-10-03,0,3.8,49.4,19.2,1251.92,1.3,-2.7,,,5637682
1006,2015-10-04,0,1.8,38.9,16.6,1251.92,1.3,-2.7,,,5637682
1007,2015-10-05,0,1.9,49.4,18,1251.92,1.3,-2.7,"43,836","45,104",5637682
1008,2015-10-06,0,1.9,57.5,18.7,1251.92,1.3,-2.7,"43,718","45,121",5637682
1009,2015-10-07,0,1.4,67.5,19.6,1251.92,1.3,-2.7,"43,718","45,124",5637682
1010,2015-10-08,0,2.3,61.1,20.1,1251.92,1.3,-2.7,"44,627","45,166",5637682
1011,2015-10-09,0,3.7,43.8,16.2,1251.92,1.3,-2.7,,,5637682
1012,2015-10-10,3.5,2.2,70.9,12.8,1251.92,1.3,-2.7,,,5637682
1013,2015-10-11,3.5,2.4,72.6,10.8,1251.92,1.3,-2.7,,,5637682
1014,2015-10-12,0,2.7,56.5,12.3,1251.92,1.3,-2.7,"44,536","45,209",5637682
1015,2015-10-13,0,2.5,66.4,15,1251.92,1.3,-2.7,"44,536","45,303",5637682
1016,2015-10-14,0,1.6,64.6,17.1,1251.92,1.3,-2.7,"44,530","45,308",5637682
1017,2015-10-15,0,1.8,62.1,17.9,1251.92,1.3,-2.7,"43,533","45,226",5637682
1018,2015-10-16,0,1.8,71,17.5,1251.92,1.3,-2.7,"43,533","45,168",5637682
1019,2015-10-17,0,1.7,64.8,18.7,1251.92,1.3,-2.7,,,5637682
1020,2015-10-18,0,1.3,65.1,17.9,1251.92,1.3,-2.7,,,5637682
1021,2015-10-19,0,2,67.4,18.1,1251.92,1.3,-2.7,"43,533","44,934",5637682
1022,2015-10-20,0,1.6,69.5,18.8,1251.92,1.3,-2.7,"43,422","44,908",5637682
1023,2015-10-21,0,1.6,72.5,17.9,1251.92,1.3,-2.7,"43,422","44,914",5637682
1024,2015-10-22,0,2.2,64.8,17.5,1251.92,1.3,-2.7,"43,978","45,233",5637682
1025,2015-10-23,0,2.4,69.1,17.5,1251.92,1.3,-2.7,"43,867","45,269",5637682
1026,2015-10-24,10.5,2.5,64.4,16.9,1251.92,1.3,-2.7,,,5637682
1027,2015-10-25,0,2.1,51,16.3,1251.92,1.3,-2.7,,,5637682
1028,2015-10-26,2,2.4,66.8,15,1251.92,1.3,-2.7,"43,867","45,268",5637682
1029,2015-10-27,26.5,3.2,69.3,12.1,1251.92,1.3,-2.7,"43,833","45,288",5637682
1030,2015-10-28,0,2.5,49,9.9,1251.92,1.3,-2.7,"43,833","45,274",5637682
1031,2015-10-29,0.5,2.4,50.4,8.4,1251.92,1.3,-2.7,"42,033","45,238",5637682
1032,2015-10-30,0,2.6,41.8,5.4,1251.92,1.3,-2.7,"42,033","45,232",5637682
1033,2015-10-31,0,2.1,42.5,5.7,1251.92,1.3,-2.7,,,5637682
1034,2015-11-01,0,1.6,48.4,7,1234.95,1.3,-2.7,,,5637682
1035,2015-11-02,0,1.6,60.5,10.8,1234.95,1.3,-2.7,"41,625","45,221",5637682
1036,2015-11-03,0,1.4,67.6,11.8,1234.95,1.3,-2.7,"41,250","45,154",5637682
1037,2015-11-04,0,1.6,62,12.2,1234.95,1.3,-2.7,"41,250","45,098",5637682
1038,2015-11-05,0,1.7,63.9,13.2,1234.95,1.3,-2.7,"41,900","45,084",5637682
1039,2015-11-06,4.5,4.7,63.9,13.5,1234.95,1.3,-2.7,"41,900","45,081",5637682
1040,2015-11-07,24.5,6,91.5,10.5,1234.95,1.3,-2.7,,,5637682
1041,2015-11-08,10.5,5.2,90.6,11.1,1234.95,1.3,-2.7,,,5637682
1042,2015-11-09,3.5,2.1,87.6,10.8,1234.95,1.3,-2.7,"41,900","45,091",5637682
1043,2015-11-10,0,1.8,80,10,1234.95,1.3,-2.7,"42,838","45,093",5637682
1044,2015-11-11,0,1.6,72.4,11.6,1234.95,1.3,-2.7,"42,838","45,105",5637682
1045,2015-11-12,0,2.8,63.5,14.5,1234.95,1.3,-2.7,"42,000","45,271",5637682
1046,2015-11-13,22.5,4,83.8,11.5,1234.95,1.3,-2.7,"42,000","45,284",5637682
1047,2015-11-14,3.5,1.4,97.3,12.8,1234.95,1.3,-2.7,,,5637682
1048,2015-11-15,0,1.8,84.5,13.4,1234.95,1.3,-2.7,,,5637682
1049,2015-11-16,5.5,2.8,85.1,12.2,1234.95,1.3,-2.7,"42,000","45,291",5637682
1050,2015-11-17,0,1.8,69.6,13.9,1234.95,1.3,-2.7,"42,000","45,366",5637682
1051,2015-11-18,5.5,5.1,70.6,10.4,1234.95,1.3,-2.7,"42,350","45,467",5637682
1052,2015-11-19,0,2.6,72.8,8.9,1234.95,1.3,-2.7,"42,350","45,183",5637682
1053,2015-11-20,0,1.5,72.6,9.8,1234.95,1.3,-2.7,"42,350","45,103",5637682
1054,2015-11-21,0,1.8,55.9,9.2,1234.95,1.3,-2.7,,,5637682
1055,2015-11-22,3.5,2.4,66.5,10.2,1234.95,1.3,-2.7,,,5637682
1056,2015-11-23,6.5,3.3,80.9,8.5,1234.95,1.3,-2.7,"42,350","45,057",5637682
1057,2015-11-24,0.5,3.1,69.5,5.6,1234.95,1.3,-2.7,"42,938","45,094",5637682
1058,2015-11-25,11,2.7,86.8,2.4,1234.95,1.3,-2.7,"42,938","45,196",5637682
1059,2015-11-26,0,3.7,63.8,-2.7,1234.95,1.3,-2.7,"42,688","45,226",5637682
1060,2015-11-27,0,2.6,59.1,-2.8,1234.95,1.3,-2.7,"42,688","45,306",5637682
1061,2015-11-28,0.1,2.1,70.8,0.1,1234.95,1.3,-2.7,,,5637682
1062,2015-11-29,3,3.3,87.9,2.5,1234.95,1.3,-2.7,,,5637682
1063,2015-11-30,0,2,69.1,4.1,1234.95,1.3,-2.7,"42,688","45,306",5637682
1064,2015-12-01,0,1.9,57.8,4,1211.03,1.3,-2.7,"42,688","45,356",5637682
1065,2015-12-02,13.5,3.2,71.4,6,1211.03,1.3,-2.7,"42,688","45,513",5637682
1066,2015-12-03,7.1,4.1,79.3,-0.7,1211.03,1.3,-2.7,"43,275","45,596",5637682
1067,2015-12-04,0,2.8,63.9,-0.4,1211.03,1.3,-2.7,,,5637682
1068,2015-12-05,0,3.1,51.4,3.4,1211.03,1.3,-2.7,,,5637682
1069,2015-12-06,0,1.2,46.4,1.3,1211.03,1.3,-2.7,,,5637682
1070,2015-12-07,0,1.8,51.1,1.9,1211.03,1.3,-2.7,"43,275","45,586",5637682
1071,2015-12-08,0,1.3,55.9,2.9,1211.03,1.3,-2.7,"43,275","45,583",5637682
1072,2015-12-09,0,2.3,57.4,5,1211.03,1.3,-2.7,"43,275","45,523",5637682
1073,2015-12-10,0.3,2.3,74.8,7.8,1211.03,1.3,-2.7,"43,150","45,234",5637682
1074,2015-12-11,0,3.4,56.5,6.4,1211.03,1.3,-2.7,"43,150","45,142",5637682
1075,2015-12-12,0,2.6,50.1,5.2,1211.03,1.3,-2.7,,,5637682
1076,2015-12-13,0,1.4,50.5,5.2,1211.03,1.3,-2.7,,,5637682
1077,2015-12-14,2.5,2.2,75.6,5,1211.03,1.3,-2.7,"43,150","45,141",5637682
1078,2015-12-15,0.1,2.8,69.8,4.7,1211.03,1.3,-2.7,"43,150","45,050",5637682
1079,2015-12-16,0,3.9,50.9,-1,1211.03,1.3,-2.7,"43,150","44,898",5637682
1080,2015-12-17,0,2.7,43.4,-4.6,1211.03,1.3,-2.7,"43,150","44,425",5637682
1081,2015-12-18,0,2.2,61.9,-3.3,1211.03,1.3,-2.7,"43,150","44,344",5637682
1082,2015-12-19,0,1.7,66.3,-0.1,1211.03,1.3,-2.7,,,5637682
1083,2015-12-20,0,1.5,56.9,1.5,1211.03,1.3,-2.7,,,5637682
1084,2015-12-21,2,2.5,76,2.2,1211.03,1.3,-2.7,"43,150","44,286",5637682
1085,2015-12-22,0,2.4,67.9,3.1,1211.03,1.3,-2.7,"43,150","44,278",5637682
1086,2015-12-23,0.4,2.1,59.6,5.9,1211.03,1.3,-2.7,"43,150","44,312",5637682
1087,2015-12-24,0,2.3,67.5,1.5,1211.03,1.3,-2.7,"43,150","44,682",5637682
1088,2015-12-25,0,2,46.3,-0.8,1211.03,1.3,-2.7,,,5637682
1089,2015-12-26,0.7,2.4,73.3,0.9,1211.03,1.3,-2.7,,,5637682
1090,2015-12-27,0,2.9,39,-5.7,1211.03,1.3,-2.7,,,5637682
1091,2015-12-28,0,2.3,38.4,-5.7,1211.03,1.3,-2.7,"43,150","44,683",5637682
1092,2015-12-29,0,1.4,47.6,-3.2,1211.03,1.3,-2.7,"43,150","44,693",5637682
1093,2015-12-30,2.5,2.5,67.6,0.3,1211.03,1.3,-2.7,"43,150","44,724",5637682
1094,2015-12-31,0,1.5,81.3,0.7,1211.03,1.3,-2.7,"42,525","44,859",5637682
1095,2016-01-01,0,1.6,73,1.2,1157.33,0.7,2,,,5771026
1096,2016-01-02,0,2,76.9,5.7,1157.33,0.7,2,,,5771026
1097,2016-01-03,0,1.8,80.6,6.5,1157.33,0.7,2,,,5771026
1098,2016-01-04,0,3.1,54.4,2,1157.33,0.7,2,"42,525","45,215",5771026
1099,2016-01-05,0,2.3,39.4,-2.7,1157.33,0.7,2,"42,425","45,309",5771026
1100,2016-01-06,0,1.8,54.3,-1.7,1157.33,0.7,2,"42,425","45,316",5771026
1101,2016-01-07,0,2.5,51.8,-3.4,1157.33,0.7,2,"42,425","45,316",5771026
1102,2016-01-08,0,2,49.8,-3.3,1157.33,0.7,2,"42,425","45,279",5771026
1103,2016-01-09,0,2.1,57.1,-2.1,1157.33,0.7,2,,,5771026
1104,2016-01-10,0,2.6,42.3,0.3,1157.33,0.7,2,,,5771026
1105,2016-01-11,0,2.8,38.3,-3.8,1157.33,0.7,2,"42,425","45,263",5771026
1106,2016-01-12,0,2.5,46,-5.2,1157.33,0.7,2,"42,238","45,279",5771026
1107,2016-01-13,0.4,2,63,-4.5,1157.33,0.7,2,"42,238","45,279",5771026
1108,2016-01-14,0,1.7,52.1,-3.4,1157.33,0.7,2,"42,238","45,279",5771026
1109,2016-01-15,0,1.8,52.3,-0.4,1157.33,0.7,2,"42,238","45,273",5771026
1110,2016-01-16,0.1,2.9,68,-0.2,1157.33,0.7,2,,,5771026
1111,2016-01-17,0,2.4,64,1.7,1157.33,0.7,2,,,5771026
1112,2016-01-18,0.2,4.8,59.8,-6.3,1157.33,0.7,2,"42,238","45,104",5771026
1113,2016-01-19,0,5.4,45.9,-12.8,1157.33,0.7,2,"42,238","45,054",5771026
1114,2016-01-20,0,1.8,43.6,-10.5,1157.33,0.7,2,"42,238","45,004",5771026
1115,2016-01-21,0,1.8,44.3,-7.1,1157.33,0.7,2,"42,238","44,870",5771026
1116,2016-01-22,0,2.6,40.5,-7.6,1157.33,0.7,2,"42,238","44,691",5771026
1117,2016-01-23,0,4,42,-11.5,1157.33,0.7,2,,,5771026
1118,2016-01-24,0,3.2,48.5,-14.4,1157.33,0.7,2,,,5771026
1119,2016-01-25,0,1.9,47.1,-9.4,1157.33,0.7,2,"42,238","44,316",5771026
1120,2016-01-26,0.3,2.3,64.5,-3.3,1157.33,0.7,2,"42,238","44,295",5771026
1121,2016-01-27,0,2,56.3,-1.1,1157.33,0.7,2,"42,238","44,317",5771026
1122,2016-01-28,0,1.6,51.5,-0.5,1157.33,0.7,2,"42,238","44,299",5771026
1123,2016-01-29,0,2.3,43.6,1.9,1157.33,0.7,2,"42,238","44,229",5771026
1124,2016-01-30,0,2,59.5,0.6,1157.33,0.7,2,,,5771026
1125,2016-01-31,0,3.2,34,-3.9,1157.33,0.7,2,,,5771026
1126,2016-02-01,0,3,36,-6,1101.12,0.7,2,"42,238","44,120",5771026
1127,2016-02-02,0,2.2,41.8,-5.3,1101.12,0.7,2,"42,238","44,185",5771026
1128,2016-02-03,0,1.9,49.6,-2.4,1101.12,0.7,2,"42,238","44,249",5771026
1129,2016-02-04,0,2.4,50.1,-0.7,1101.12,0.7,2,"42,238","44,276",5771026
1130,2016-02-05,0,2.5,39.4,-2.2,1101.12,0.7,2,"42,238","44,763",5771026
1131,2016-02-06,0,2.9,38.6,-3.1,1101.12,0.7,2,,,5771026
1132,2016-02-07,0,2,46.5,-2.9,1101.12,0.7,2,,,5771026
1133,2016-02-08,0,3.1,62.1,1.3,1101.12,0.7,2,,,5771026
1134,2016-02-09,0,3,52.5,0.3,1101.12,0.7,2,,,5771026
1135,2016-02-10,0,1.6,38.5,2.7,1101.12,0.7,2,,,5771026
1136,2016-02-11,0.1,3.5,29.3,8.1,1101.12,0.7,2,"42,238","44,798",5771026
1137,2016-02-12,18,3.2,95.3,8.4,1101.12,0.7,2,"40,900","44,798",5771026
1138,2016-02-13,21,3.3,95,11,1101.12,0.7,2,,,5771026
1139,2016-02-14,2.5,4.6,73.1,-2.6,1101.12,0.7,2,,,5771026
1140,2016-02-15,0,4,48.4,-5.8,1101.12,0.7,2,"39,563","44,880",5771026
1141,2016-02-16,0.8,2.7,65.6,-2.7,1101.12,0.7,2,"39,563","44,947",5771026
1142,2016-02-17,0,2.3,53.9,0,1101.12,0.7,2,"39,725","44,857",5771026
1143,2016-02-18,0,3.2,66.4,3.5,1101.12,0.7,2,"41,063","44,757",5771026
1144,2016-02-19,0,1.7,56.4,2.3,1101.12,0.7,2,"42,400","44,707",5771026
1145,2016-02-20,0,2.9,37.1,1.3,1101.12,0.7,2,,,5771026
1146,2016-02-21,0,2.9,36.4,-0.6,1101.12,0.7,2,,,5771026
1147,2016-02-22,0,1.9,36.6,1.1,1101.12,0.7,2,"42,400","44,707",5771026
1148,2016-02-23,0.9,3.2,56,0.7,1101.12,0.7,2,"42,400","44,757",5771026
1149,2016-02-24,0,2.9,42,-3,1101.12,0.7,2,"42,400","45,057",5771026
1150,2016-02-25,0,2.7,49.9,-0.2,1101.12,0.7,2,"42,400","45,157",5771026
1151,2016-02-26,0,2.2,41.3,2.2,1101.12,0.7,2,"42,400","45,209",5771026
1152,2016-02-27,0.2,2,57.6,3.3,1101.12,0.7,2,,,5771026
1153,2016-02-28,4.1,2.1,65.5,0.7,1101.12,0.7,2,,,5771026
1154,2016-02-29,0,4,48.6,-3.8,1101.12,0.7,2,,,5771026
1155,2016-03-01,0,2.5,47.3,-2.7,1103.15,0.7,2,,,5771026
1156,2016-03-02,0,2.9,67.9,3.1,1103.15,0.7,2,"42,413","45,163",5771026
1157,2016-03-03,0,1.9,65.1,8.1,1103.15,0.7,2,"42,413","45,048",5771026
1158,2016-03-04,0.1,2.7,55.3,13.2,1103.15,0.7,2,"42,413","44,998",5771026
1159,2016-03-05,40,2.6,91.3,11.3,1103.15,0.7,2,,,5771026
1160,2016-03-06,0.2,2.8,51,7.9,1103.15,0.7,2,,,5771026
1161,2016-03-07,0,2,36.9,8.1,1103.15,0.7,2,"42,413","44,969",5771026
1162,2016-03-08,0,3.1,40.4,2.7,1103.15,0.7,2,"42,413","44,963",5771026
1163,2016-03-09,0,3.5,37.5,0.3,1103.15,0.7,2,"42,413","44,963",5771026
1164,2016-03-10,0,3.2,37.8,-1.1,1103.15,0.7,2,"40,663","44,929",5771026
1165,2016-03-11,0,2.6,43.8,-0.5,1103.15,0.7,2,"40,525","44,804",5771026
1166,2016-03-12,0,2.5,55.6,2,1103.15,0.7,2,,,5771026
1167,2016-03-13,0.1,1.6,68.1,3.7,1103.15,0.7,2,,,5771026
1168,2016-03-14,0,2.6,57,4.7,1103.15,0.7,2,"40,525","44,432",5771026
1169,2016-03-15,0,2.2,43.4,5.2,1103.15,0.7,2,"40,525","44,330",5771026
1170,2016-03-16,0,2,45.1,7.5,1103.15,0.7,2,"40,525","44,253",5771026
1171,2016-03-17,0,1.4,40.9,9.3,1103.15,0.7,2,"42,150","44,285",5771026
1172,2016-03-18,0,2.4,50,13.4,1103.15,0.7,2,"41,525","44,326",5771026
1173,2016-03-19,0,2.5,58.3,11.4,1103.15,0.7,2,,,5771026
1174,2016-03-20,0,2.2,54,10.6,1103.15,0.7,2,,,5771026
1175,2016-03-21,0,2.2,54.1,9.9,1103.15,0.7,2,"41,525","44,731",5771026
1176,2016-03-22,0,2.5,58.1,8,1103.15,0.7,2,"41,525","44,795",5771026
1177,2016-03-23,0,2.9,49.6,8.2,1103.15,0.7,2,"41,525","45,119",5771026
1178,2016-03-24,0,2.4,36.5,7.2,1103.15,0.7,2,"42,150","45,084",5771026
1179,2016-03-25,0,2.2,43.9,7.1,1103.15,0.7,2,"42,150","45,046",5771026
1180,2016-03-26,0,2.2,54.5,6.5,1103.15,0.7,2,,,5771026
1181,2016-03-27,0,2.6,55.6,7.2,1103.15,0.7,2,,,5771026
1182,2016-03-28,0,2,47.8,9.8,1103.15,0.7,2,"42,150","45,181",5771026
1183,2016-03-29,0.1,3.2,57.8,11.3,1103.15,0.7,2,"42,150","45,268",5771026
1184,2016-03-30,0,2.2,49.9,11.5,1103.15,0.7,2,"42,150","45,265",5771026
1185,2016-03-31,0,2.1,27,13.5,1103.15,0.7,2,"41,525","45,249",5771026
1186,2016-04-01,0,2,26,15.3,1121.36,0.7,2,"41,525","45,014",5771026
1187,2016-04-02,0,2.3,40.8,15,1121.36,0.7,2,,,5771026
1188,2016-04-03,2,1.7,75.1,10.7,1121.36,0.7,2,,,5771026
1189,2016-04-04,0,2.2,42.6,12.3,1121.36,0.7,2,"41,525","44,656",5771026
1190,2016-04-05,0,2.5,45.1,11.4,1121.36,0.7,2,"41,313","44,668",5771026
1191,2016-04-06,3,1.9,44.3,14.4,1121.36,0.7,2,"41,313","45,103",5771026
1192,2016-04-07,7.5,3,69.5,14.1,1121.36,0.7,2,"38,638","45,199",5771026
1193,2016-04-08,0,2.5,76.1,11.1,1121.36,0.7,2,"38,638","45,371",5771026
1194,2016-04-09,0,1.8,83.9,10.7,1121.36,0.7,2,,,5771026
1195,2016-04-10,0,2.1,71.3,13.4,1121.36,0.7,2,,,5771026
1196,2016-04-11,0,2.4,43.8,12.5,1121.36,0.7,2,"38,075","45,326",5771026
1197,2016-04-12,0,2.3,42.6,14.1,1121.36,0.7,2,"38,075","45,222",5771026
1198,2016-04-13,1,1.7,67.5,15.6,1121.36,0.7,2,,,5771026
1199,2016-04-14,0,2.6,75.9,12.4,1121.36,0.7,2,"39,413","45,678",5771026
1200,2016-04-15,0,2.6,46.4,15,1121.36,0.7,2,"38,825","45,716",5771026
1201,2016-04-16,23.5,2.9,58.9,14.9,1121.36,0.7,2,,,5771026
1202,2016-04-17,20.5,4.7,66.8,10.8,1121.36,0.7,2,,,5771026
1203,2016-04-18,1.5,3.1,65.4,11.2,1121.36,0.7,2,"39,575","45,234",5771026
1204,2016-04-19,0,2.2,55.1,12,1121.36,0.7,2,"39,575","44,962",5771026
1205,2016-04-20,0.5,2.1,54,14.3,1121.36,0.7,2,"39,575","45,374",5771026
1206,2016-04-21,17,2.8,87.6,13.5,1121.36,0.7,2,"39,550","45,297",5771026
1207,2016-04-22,0,2.6,83.4,13.5,1121.36,0.7,2,"39,575","45,748",5771026
1208,2016-04-23,0,2.1,52.1,13.5,1121.36,0.7,2,,,5771026
1209,2016-04-24,0,1.9,39.6,15.5,1121.36,0.7,2,,,5771026
1210,2016-04-25,0,1.7,34.8,17.2,1121.36,0.7,2,"39,575","45,645",5771026
1211,2016-04-26,0,2,34.8,21.1,1121.36,0.7,2,"39,575","45,278",5771026
1212,2016-04-27,0,3.6,32,17.2,1121.36,0.7,2,"39,575","45,184",5771026
1213,2016-04-28,0,2,34.4,17.2,1121.36,0.7,2,"39,575","45,081",5771026
1214,2016-04-29,0.3,2.5,47.6,16.2,1121.36,0.7,2,"39,575","45,077",5771026
1215,2016-04-30,0,2.8,45.3,15.9,1121.36,0.7,2,,,5771026
1216,2016-05-01,0,2.2,40.5,18.8,1157.91,0.7,2,,,5771026
